Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
0,8,2,15,1,0,0.2947368421052632,0,0,2,9,2,0.30210526315789465,1,0,1,0,0,0,0.05660377358490565,0,0,6,11,5,0.6993377483443708,0,0,6,8,4,0.5788461538461538,0,10.8,1.4,1.74,0
0,7,3,10,1,0,0.33684210526315783,0,9,27,5,7,0.2305263157894737,1,0,1,1,0,0,0.018867924528301883,0,0,6,7,5,0.6463576158940397,0,0,6,10,4,0.6596153846153846,0,12.4,0.5,1.79,0
0,11,1,12,1,0,0.4010526315789473,0,22,13,9,6,0.05263157894736836,1,0,0,1,0,1,0.15094339622641512,0,0,7,11,5,0.6664900662251656,0,0,7,9,6,0.6546153846153845,0,8.9,1.4,3.51,2
0,7,5,9,1,0,0.3789473684210527,0,12,26,5,7,0.26526315789473687,1,0,0,1,0,1,0.037735849056603765,0,0,6,9,5,0.6004415011037528,0,0,6,6,6,0.5833333333333334,0,13.9,-0.3,0.79,1
1,11,1,0,1,0,0.26315789473684204,0,22,0,9,5,0.6189473684210527,0,0,1,1,1,0,0.33962264150943394,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,11.1,0.6,2.02,0
0,0,4,11,1,0,0.3999999999999999,0,12,13,9,5,0.26421052631578945,1,0,0,1,0,1,0.037735849056603765,0,0,7,9,6,0.6584673604541155,0,0,8,8,8,0.7538461538461538,0,13.9,-0.3,0.79,2
0,0,1,13,1,0,0.3999999999999999,0,22,27,9,9,0.34842105263157896,1,0,0,1,1,1,0.018867924528301883,0,0,6,6,6,0.6887417218543046,0,0,6,6,6,0.7,0,13.9,-0.3,0.79,0
0,0,1,11,1,0,0.5052631578947369,0,2,13,3,10,0.334736842105263,0,0,0,1,1,0,0.037735849056603765,0,0,8,8,7,0.7701040681173132,0,0,8,8,7,0.7826923076923077,0,10.8,1.4,1.74,2
0,13,1,11,1,0,0.4736842105263157,0,12,27,9,7,0.3231578947368421,1,0,0,1,1,1,0.037735849056603765,0,0,7,8,5,0.5933774834437086,0,0,7,8,5,0.603076923076923,0,7.6,2.6,0.32,1
0,7,1,4,1,0,0.6526315789473685,0,2,2,3,3,0.5389473684210524,0,0,0,1,1,0,0.018867924528301883,0,0,6,6,6,0.847682119205298,0,0,6,6,6,0.7358974358974358,0,12.4,0.5,1.79,2
0,11,1,7,1,11,0.4010526315789473,0,12,2,9,2,0.4736842105263157,1,0,1,1,1,0,0.13207547169811323,0,0,6,13,5,0.6963103122043519,0,0,6,15,3,0.682051282051282,0,16.2,0.3,-0.92,0
0,13,1,2,0,0,0.5263157894736841,2,18,23,0,0,0.4157894736842105,1,0,0,1,1,0,0.15094339622641512,1,8,14,23,11,0.6192052980132451,0,6,10,20,8,0.6,0,9.4,-0.8,-3.12,2
0,11,1,6,1,0,0.368421052631579,0,21,2,9,3,0.4421052631578948,1,0,0,1,1,0,0.20754716981132076,0,0,5,11,4,0.5562913907284768,0,0,5,12,4,0.5923076923076923,4,7.6,2.6,0.32,1
0,0,1,5,1,0,0.16842105263157903,0,0,27,5,9,0.13157894736842102,0,0,0,1,1,1,0.037735849056603765,0,0,6,9,6,0.7328918322295807,0,0,6,12,5,0.7358974358974358,0,11.1,0.6,2.02,2
0,7,2,6,1,0,0.2210526315789474,0,12,0,9,7,0.18105263157894735,0,0,0,1,1,0,0.037735849056603765,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0
0,11,1,7,1,7,0.4010526315789473,0,9,25,11,11,0.34947368421052616,0,0,0,0,1,1,0.24528301886792453,0,0,5,13,0,0.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0
0,0,1,11,1,0,0.42105263157894735,0,12,13,4,5,0.334736842105263,1,0,0,1,1,0,0.037735849056603765,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,15.5,2.8,-4.06,0
0,7,1,8,1,0,0.5263157894736841,0,12,27,4,4,0.3905263157894736,1,0,0,1,1,0,0.07547169811320753,0,0,5,10,1,0.5298013245033113,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0
0,0,1,1,1,0,0.2421052631578946,0,21,26,3,5,0.1578947368421053,0,0,0,1,1,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
0,11,1,3,1,0,0.368421052631579,0,12,13,9,5,0.05263157894736836,0,0,0,0,1,0,0.22641509433962265,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
0,0,1,13,1,0,0.21052631578947367,0,12,26,9,9,0.20315789473684198,0,0,0,1,1,0,0.018867924528301883,0,0,6,7,4,0.6675496688741722,0,0,6,6,4,0.7,0,12.4,0.5,1.79,0
0,0,2,8,1,0,0.28421052631578947,0,0,27,4,5,0.22526315789473683,0,0,0,1,1,0,0.07547169811320753,0,0,5,10,3,0.5960264900662252,0,0,5,9,3,0.5923076923076923,0,15.5,2.8,-4.06,1
0,12,1,4,1,0,0.26315789473684204,0,2,1,3,1,0.2305263157894737,0,0,0,1,1,0,0.05660377358490565,0,6,7,13,7,0.6556291390728477,0,4,7,8,4,0.6057692307692307,0,13.9,-0.3,0.79,0
0,15,1,16,0,0,0.26315789473684204,0,22,2,5,3,0.34947368421052616,0,0,1,1,1,0,0.13207547169811323,0,3,10,15,7,0.5676442762535477,0,3,10,11,9,0.676068376068376,0,12.4,0.5,1.79,1
0,7,2,14,1,0,0.26315789473684204,0,0,0,2,5,0.33684210526315783,1,0,0,0,1,0,0.018867924528301883,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
0,12,1,3,1,0,0.4736842105263157,0,0,2,4,2,0.4736842105263157,1,0,0,1,1,0,0.1132075471698113,0,0,6,14,5,0.6357615894039735,0,0,6,12,5,0.6538461538461537,0,15.5,2.8,-4.06,1
0,0,6,8,1,0,0.33684210526315783,0,0,13,1,6,0.26315789473684204,1,0,0,1,1,0,0.037735849056603765,0,0,5,6,5,0.6675496688741722,0,0,5,8,3,0.682051282051282,0,8.9,1.4,3.51,2
0,3,1,10,1,2,0.1578947368421053,0,12,13,3,3,0.1578947368421053,0,0,0,1,1,0,0.33962264150943394,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0
0,0,1,11,1,0,0.5578947368421052,0,0,0,9,9,0.33684210526315783,1,0,0,1,1,0,0.05660377358490565,0,0,8,8,7,0.6803405865657521,0,0,8,8,7,0.6914615384615383,0,10.8,1.4,1.74,2
1,11,1,9,1,15,0.7894736842105263,0,12,27,8,8,0.6789473684210525,0,0,0,1,1,0,0.3018867924528302,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
0,0,1,14,1,0,0.5368421052631578,0,0,2,4,1,0.42315789473684196,1,0,0,1,1,0,0.018867924528301883,0,0,6,7,6,0.7505518763796909,0,0,6,6,6,0.691025641025641,0,9.4,-0.8,-3.12,2
0,0,1,14,1,0,0.33684210526315783,0,4,2,4,4,0.29263157894736835,1,0,0,1,1,0,0.05660377358490565,0,0,6,7,6,0.6445916114790287,0,0,6,9,3,0.6461538461538461,0,12.4,0.5,1.79,1
0,7,1,14,1,0,0.3157894736842104,0,2,2,2,3,0.2421052631578946,1,0,0,1,1,0,0.037735849056603765,0,0,6,12,4,0.5721854304635762,0,0,6,14,3,0.5923076923076923,0,13.9,-0.3,0.79,0
0,7,5,14,1,0,0.463157894736842,0,22,0,4,4,0.30105263157894724,1,0,0,1,1,0,0.018867924528301883,0,0,6,6,6,0.6887417218543046,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0
0,11,1,16,0,0,0.4010526315789473,0,21,26,7,9,0.16842105263157903,0,0,0,0,1,0,0.20754716981132076,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0
0,0,1,8,1,0,0.5368421052631578,0,4,0,1,5,0.5221052631578946,0,0,0,1,1,0,0.018867924528301883,0,0,5,5,5,0.6887417218543046,0,0,5,6,5,0.717948717948718,0,16.2,0.3,-0.92,2
0,0,1,14,1,0,0.1473684210526316,0,1,2,3,3,0.1768421052631579,1,0,1,1,1,0,0.15094339622641512,0,0,6,8,6,0.6130558183538316,0,0,6,9,6,0.623076923076923,0,15.5,2.8,-4.06,0
0,0,1,9,1,0,0.42105263157894735,0,0,27,4,6,0.28526315789473666,0,1,1,0,1,0,0.037735849056603765,0,0,6,6,4,0.609271523178808,0,0,6,6,5,0.5923076923076923,0,8.9,1.4,3.51,0
0,8,2,4,1,0,0.28421052631578947,0,22,13,5,5,0.26210526315789484,0,0,0,1,1,0,0.018867924528301883,0,0,6,8,5,0.5827814569536424,0,0,6,6,4,0.5788461538461538,0,9.4,-0.8,-3.12,2
0,3,1,3,1,2,0.368421052631579,0,2,2,6,2,0.368421052631579,1,0,0,1,1,0,0.22641509433962265,0,1,6,10,6,0.9065489330389992,0,2,6,9,6,0.8384615384615384,0,13.9,-0.3,0.79,2
0,0,1,1,1,0,0.3052631578947369,0,1,1,3,2,0.24631578947368427,1,0,0,1,1,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
0,0,1,10,1,0,0.21052631578947367,0,2,1,4,5,0.1852631578947368,0,0,0,1,1,1,0.05660377358490565,0,0,6,9,6,0.6660359508041627,0,0,6,6,6,0.655128205128205,0,8.9,1.4,3.51,2
0,14,1,3,1,13,0.5789473684210527,0,2,13,2,6,0.5789473684210527,0,0,0,1,1,0,0.05660377358490565,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
0,0,4,4,1,0,0.7894736842105263,0,2,2,2,2,0.7452631578947368,1,0,0,1,1,0,0.018867924528301883,0,0,6,7,6,0.7682119205298014,0,0,6,6,6,0.8166666666666665,0,9.4,-0.8,-3.12,2
0,0,6,10,1,0,0.0736842105263158,0,2,0,2,2,0.07052631578947377,1,0,0,1,1,1,0.07547169811320753,0,0,6,6,6,0.7152317880794702,0,0,6,6,6,0.6641025641025641,0,12.4,0.5,1.79,2
0,7,2,10,1,0,0.4736842105263157,0,2,2,2,2,0.30842105263157893,0,0,0,0,1,0,0.018867924528301883,0,0,6,9,5,0.5933774834437086,0,0,6,14,2,0.5384615384615384,0,9.4,-0.8,-3.12,0
0,0,5,6,1,0,0.42105263157894735,0,21,26,11,11,0.28526315789473666,1,0,0,1,1,0,0.05660377358490565,0,0,5,10,3,0.565121412803532,0,0,5,5,4,0.6596153846153846,0,7.6,2.6,0.32,2
0,13,1,2,0,0,0.5578947368421052,0,21,26,9,9,0.4178947368421051,0,0,0,1,0,0,0.1132075471698113,0,9,13,15,9,0.5827814569536424,0,4,11,12,7,0.623076923076923,0,15.5,2.8,-4.06,1
0,11,1,16,0,0,0.4736842105263157,0,0,26,9,8,0.6263157894736842,0,0,0,1,0,0,0.169811320754717,0,0,1,2,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0
0,7,3,13,1,0,0.5473684210526315,0,21,26,8,8,0.35578947368421066,0,0,1,1,0,0,0.037735849056603765,0,0,5,5,1,0.5298013245033113,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
0,11,1,12,1,0,0.4736842105263157,0,21,27,9,9,0.11578947368421044,1,0,1,0,0,1,0.13207547169811323,0,0,7,14,5,0.6548344370860927,0,1,8,15,5,0.6461538461538461,0,8.9,1.4,3.51,0
0,0,1,13,1,0,0.6526315789473685,0,12,27,9,7,0.5389473684210524,1,0,0,1,0,1,0.05660377358490565,0,0,6,8,6,0.8079470198675497,0,0,6,7,6,0.7923076923076922,0,11.1,0.6,2.02,2
0,7,1,16,0,0,0.26315789473684204,0,22,2,9,3,0.2305263157894737,1,0,1,0,0,0,0.169811320754717,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,0
0,11,1,8,1,8,0.4010526315789473,0,12,26,7,9,0.24421052631578943,0,0,0,1,0,0,0.2641509433962264,0,0,5,8,1,0.6887417218543046,2,0,5,9,4,0.6596153846153846,0,10.8,1.4,1.74,0
1,13,1,11,1,0,0.4736842105263157,0,21,26,9,10,0.11263157894736842,1,0,0,1,0,0,0.18867924528301888,0,0,8,8,8,0.7318543046357616,0,0,8,8,8,0.7438173076923077,0,9.4,-0.8,-3.12,2
0,0,1,5,1,0,0.368421052631579,0,12,27,9,9,0.33578947368421064,0,0,1,1,0,0,0.13207547169811323,0,0,6,8,6,0.7038789025543993,0,0,6,13,6,0.6932692307692307,0,11.1,0.6,2.02,2
0,14,1,5,1,13,0.5789473684210527,0,12,27,31,43,0.5789473684210527,1,0,0,1,0,0,0.1132075471698113,0,0,6,11,4,0.609271523178808,0,0,6,12,4,0.6569230769230768,0,8.9,1.4,3.51,1
0,0,2,11,1,0,0.21052631578947367,0,22,27,9,8,0.14105263157894732,1,0,0,1,0,1,0.05660377358490565,0,0,7,8,7,0.6337748344370862,0,0,8,9,8,0.7023931623931623,0,13.9,-0.3,0.79,2
0,0,6,11,1,0,0.2421052631578946,0,22,27,5,5,0.2021052631578948,1,0,0,1,0,0,0.05660377358490565,0,0,7,9,6,0.7249448123620308,0,0,8,11,6,0.7062820512820512,0,11.1,0.6,2.02,2
0,11,1,11,1,0,0.368421052631579,0,22,0,9,4,0.4736842105263157,1,0,0,1,0,0,0.13207547169811323,0,0,8,8,7,0.7939451277199622,0,0,8,8,7,0.8069230769230769,0,12.7,3.7,-1.7,2
1,11,1,8,1,0,0.368421052631579,0,21,26,9,9,0.5,0,0,0,1,0,0,0.4150943396226415,0,0,5,8,4,0.5960264900662252,0,0,5,8,4,0.6192307692307691,0,11.1,0.6,2.02,1
0,0,2,14,1,0,0.368421052631579,0,12,27,3,9,0.331578947368421,1,0,0,1,0,0,0.018867924528301883,0,0,6,8,4,0.6622516556291391,0,0,6,6,5,0.6784615384615383,0,12.7,3.7,-1.7,2
0,7,3,5,1,0,0.26315789473684204,0,21,27,9,9,0.17157894736842105,0,0,0,1,0,0,0.05660377358490565,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
0,0,2,11,1,0,0.368421052631579,0,0,0,4,3,0.3168421052631578,1,0,0,1,0,0,0.018867924528301883,0,0,7,10,7,0.7300662251655629,0,0,8,10,8,0.7355923076923077,0,15.5,2.8,-4.06,2
0,0,2,11,1,0,0.4842105263157894,0,21,26,9,7,0.32947368421052636,1,0,0,1,0,0,0.037735849056603765,0,0,7,10,7,0.7313907284768212,0,0,8,8,8,0.7685192307692308,0,15.5,2.8,-4.06,2
0,7,1,5,1,0,0.4526315789473685,0,0,13,4,9,0.49684210526315775,1,0,0,1,0,0,0.018867924528301883,0,0,5,7,5,0.7311258278145696,0,0,5,5,5,0.6784615384615383,0,10.8,1.4,1.74,2
0,0,1,13,1,0,0.18947368421052624,0,21,13,9,9,0.15999999999999992,1,0,0,1,0,0,0.09433962264150941,0,0,5,7,3,0.6710816777041942,0,0,5,6,4,0.6461538461538461,0,7.6,2.6,0.32,1
0,7,4,11,1,0,0.42105263157894735,0,0,0,4,4,0.33684210526315783,1,0,0,1,0,0,0.018867924528301883,0,0,7,7,7,0.7642005676442762,0,0,8,8,8,0.7504807692307692,0,11.1,0.6,2.02,2
0,0,1,9,1,0,0.4421052631578948,0,2,0,4,9,0.3536842105263156,0,0,0,1,0,1,0.018867924528301883,0,0,6,7,6,0.6975717439293598,0,0,6,6,6,0.673076923076923,0,12.4,0.5,1.79,2
3,11,1,16,0,0,0.4010526315789473,0,21,26,9,9,0.3726315789473684,0,0,0,1,0,0,0.24528301886792453,0,0,5,10,3,0.565121412803532,0,0,5,8,5,0.5599999999999999,0,12.7,3.7,-1.7,1
1,13,1,9,1,8,0.05263157894736836,0,21,26,9,9,0.4147368421052633,0,0,0,1,0,0,0.32075471698113206,0,9,16,20,14,0.6395458845789972,1,11,13,13,11,0.6608391608391607,0,7.6,2.6,0.32,2
0,11,1,2,0,11,0.4010526315789473,0,21,26,9,9,0.05263157894736836,0,0,0,1,0,0,0.3962264150943396,0,0,6,10,3,0.543046357615894,0,0,6,7,1,0.6461538461538461,0,13.9,-0.3,0.79,0
0,0,1,11,1,0,0.49473684210526314,0,21,13,7,7,0.3999999999999999,1,0,0,1,0,1,0.037735849056603765,0,0,8,8,8,0.7475496688741722,0,0,8,8,8,0.7597692307692306,0,9.4,-0.8,-3.12,2
0,7,3,15,1,0,0.4736842105263157,0,22,27,5,7,0.3336842105263158,1,0,0,1,0,0,0.037735849056603765,0,0,6,9,5,0.656953642384106,0,0,6,10,3,0.5743589743589743,0,10.8,1.4,1.74,0
0,13,1,14,1,0,0.35789473684210527,0,0,0,4,8,0.35789473684210527,0,0,0,0,0,0,0.07547169811320753,0,0,6,7,6,0.6357615894039735,0,0,6,6,6,0.6461538461538461,0,10.8,1.4,1.74,0
0,7,1,14,1,0,0.4842105263157894,0,1,2,2,2,0.4073684210526314,1,0,0,1,0,1,0.018867924528301883,0,0,6,6,6,0.7858719646799117,0,0,6,6,6,0.7269230769230769,0,11.1,0.6,2.02,2
0,7,5,5,1,0,0.2421052631578946,0,0,27,4,7,0.2863157894736843,1,0,0,1,0,1,0.05660377358490565,0,0,6,7,6,0.8174077578051088,0,0,6,7,6,0.7269230769230769,0,13.9,-0.3,0.79,2
0,7,5,8,1,0,0.3789473684210527,0,21,27,5,5,0.35684210526315785,0,0,0,1,0,1,0.018867924528301883,0,0,5,7,5,0.614569536423841,0,0,5,11,5,0.6138461538461538,4,16.2,0.3,-0.92,2
0,0,3,4,1,0,0.6947368421052631,0,22,26,5,5,0.625263157894737,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.7505518763796909,0,0,6,6,6,0.7538461538461538,0,16.2,0.3,-0.92,2
0,3,1,12,1,1,0.368421052631579,0,21,26,9,9,0.368421052631579,1,0,0,1,0,1,0.3584905660377358,0,0,7,9,1,0.5192052980132451,0,0,7,7,0,0.0,0,12.7,3.7,-1.7,0
0,7,4,8,1,0,0.27368421052631575,0,22,26,6,7,0.18947368421052624,1,0,0,1,0,1,0.018867924528301883,0,0,5,12,4,0.5676442762535477,0,0,5,9,4,0.5923076923076923,0,13.9,-0.3,0.79,2
0,13,1,7,1,5,0.4010526315789473,0,0,19,4,11,0.2978947368421052,1,0,0,1,0,1,0.07547169811320753,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
0,14,1,7,1,13,0.368421052631579,0,0,2,9,2,0.368421052631579,1,0,1,1,0,1,0.07547169811320753,0,1,6,13,3,0.6534216335540839,0,1,6,12,1,0.7,0,13.9,-0.3,0.79,0
0,5,1,5,1,0,0.4010526315789473,13,2,2,4,2,0.0663157894736841,0,0,0,1,0,0,0.018867924528301883,1,0,6,13,6,0.6887417218543046,0,0,6,15,6,0.6596153846153846,0,11.1,0.6,2.02,2
0,7,6,13,1,0,0.26315789473684204,0,0,11,4,5,0.19684210526315793,1,0,0,1,0,0,0.018867924528301883,0,0,5,7,4,0.6039735099337749,0,0,5,5,4,0.6057692307692307,0,9.4,-0.8,-3.12,2
0,0,2,11,1,0,0.4736842105263157,0,22,27,9,7,0.4610526315789474,1,0,0,1,0,0,0.037735849056603765,0,0,7,7,6,0.6763796909492273,0,0,7,7,6,0.6874358974358973,0,7.6,2.6,0.32,2
1,11,1,3,1,11,0.4010526315789473,0,21,13,9,4,0.4736842105263157,0,0,1,1,0,0,0.22641509433962265,0,0,6,11,5,0.6675496688741722,0,0,6,6,6,0.682051282051282,0,11.1,0.6,2.02,2
0,14,1,8,1,13,0.368421052631579,0,12,0,9,3,0.368421052631579,0,0,0,1,0,1,0.05660377358490565,0,4,7,8,7,0.6887417218543046,0,2,5,5,5,0.7215384615384615,0,11.1,0.6,2.02,2
0,7,2,11,1,0,0.4736842105263157,0,21,26,9,9,0.39473684210526305,1,0,0,1,0,0,0.018867924528301883,0,0,7,7,6,0.7584988962472407,0,0,7,7,6,0.770897435897436,0,7.6,2.6,0.32,2
0,0,1,5,1,0,0.3052631578947369,0,1,0,4,10,0.23578947368421055,1,0,0,1,0,0,0.037735849056603765,0,0,5,7,4,0.6754966887417219,0,0,5,5,5,0.6461538461538461,0,10.8,1.4,1.74,2
0,0,3,8,1,0,0.21052631578947367,0,0,27,3,8,0.15578947368421048,1,0,0,1,0,1,0.037735849056603765,0,0,5,5,5,0.7099337748344371,0,0,5,5,5,0.6784615384615383,0,8.9,1.4,3.51,2
0,11,1,2,0,0,0.05263157894736836,0,9,4,9,4,0.22631578947368425,0,0,1,0,0,0,0.3773584905660377,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
0,0,2,5,1,0,0.7052631578947368,0,21,0,9,9,0.7389473684210526,1,0,0,1,0,1,0.018867924528301883,0,0,5,6,4,0.8344370860927153,0,0,5,5,5,0.7430769230769231,0,10.8,1.4,1.74,2
0,0,1,15,1,0,0.27368421052631575,0,12,13,7,7,0.18947368421052624,1,0,0,1,0,0,0.07547169811320753,0,0,6,9,5,0.656953642384106,0,0,6,11,1,0.5923076923076923,0,12.7,3.7,-1.7,0
0,7,1,9,1,0,0.3157894736842104,0,0,27,21,39,0.2978947368421052,0,0,0,1,0,1,0.037735849056603765,0,0,6,8,6,0.609271523178808,0,0,6,7,6,0.6641025641025641,0,12.4,0.5,1.79,2
0,7,2,13,1,0,0.2947368421052632,0,2,0,3,1,0.22842105263157886,0,0,0,1,0,0,0.037735849056603765,0,0,5,5,5,0.7099337748344371,0,0,5,5,5,0.7538461538461538,0,9.4,-0.8,-3.12,2
1,11,1,16,0,13,0.4736842105263157,0,22,13,9,5,0.1578947368421053,0,0,0,1,0,1,0.33962264150943394,0,0,5,9,3,0.6181015452538631,0,0,5,7,5,0.6353846153846153,0,12.7,3.7,-1.7,1
1,11,1,11,1,0,0.4010526315789473,0,21,27,9,8,0.2515789473684211,0,0,0,1,0,0,0.24528301886792453,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0
0,13,2,14,1,0,0.26315789473684204,0,18,23,0,0,0.09052631578947357,1,0,0,1,0,0,0.18867924528301888,0,4,8,11,7,0.7038789025543993,0,4,7,13,5,0.6246153846153846,0,9.4,-0.8,-3.12,0
1,0,1,10,1,0,0.43157894736842106,0,21,26,9,9,0.29157894736842116,0,0,0,1,0,1,0.5283018867924527,0,0,6,10,4,0.609271523178808,0,0,6,16,2,0.5653846153846154,0,7.6,2.6,0.32,0
1,11,1,2,0,0,0.4010526315789473,0,22,27,9,9,0.1947368421052631,0,0,0,1,0,1,0.6226415094339623,0,3,9,11,8,0.7019867549668874,0,2,7,8,7,0.6307692307692306,0,12.7,3.7,-1.7,2
3,12,1,8,1,0,0.1578947368421053,0,21,26,9,9,0.34947368421052616,0,0,0,1,0,0,0.45283018867924524,0,8,14,24,11,0.6490066225165563,3,5,10,12,10,0.7215384615384615,0,9.4,-0.8,-3.12,2
0,13,1,11,1,0,0.26315789473684204,0,21,26,9,6,0.26315789473684204,1,0,0,1,0,0,0.169811320754717,0,0,7,8,6,0.6357615894039735,0,0,7,8,6,0.6461538461538461,0,7.6,2.6,0.32,1
0,11,1,3,1,11,0.4010526315789473,0,21,26,9,9,0.368421052631579,0,0,0,1,0,0,0.5094339622641508,0,0,6,10,1,0.6357615894039735,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
4,3,1,8,1,14,0.1578947368421053,0,21,26,9,9,0.1578947368421053,0,0,0,1,0,0,0.1132075471698113,0,10,15,15,13,0.5787060621497708,0,5,10,10,7,0.6,0,15.5,2.8,-4.06,2
0,15,1,0,1,0,0.368421052631579,0,12,13,9,9,0.23894736842105258,0,0,0,1,0,0,0.32075471698113206,0,10,12,12,10,0.6357615894039735,0,5,10,11,5,0.5923076923076923,0,11.1,0.6,2.02,0
0,0,1,8,1,0,0.0736842105263158,0,22,27,9,9,0.04842105263157892,1,0,0,1,0,1,0.07547169811320753,0,0,5,10,5,0.7265846736045412,0,0,5,7,5,0.7753846153846153,0,11.1,0.6,2.02,2
0,13,3,8,1,0,0.33684210526315783,7,2,26,3,3,0.2410526315789474,1,0,0,1,0,0,0.09433962264150941,1,0,5,8,1,0.5298013245033113,0,0,5,8,2,0.7,0,7.6,2.6,0.32,0
3,11,1,2,0,0,0.4010526315789473,0,21,26,9,8,0.18947368421052624,0,0,0,1,0,1,0.2830188679245283,0,0,6,18,2,0.5474613686534217,0,0,6,7,6,0.6192307692307691,0,16.2,0.3,-0.92,2
0,7,2,12,1,0,0.4421052631578948,13,0,0,7,7,0.30947368421052635,1,0,0,1,0,0,0.05660377358490565,1,0,7,8,7,0.6743614001892148,0,0,8,8,8,0.7875,0,15.5,2.8,-4.06,2
1,3,1,2,0,2,0.368421052631579,0,19,24,11,11,0.4736842105263157,0,0,0,0,0,0,0.7924528301886793,0,10,15,22,12,0.7064017660044151,0,8,8,8,8,0.6932692307692307,0,10.8,1.4,1.74,0
1,16,1,8,1,15,0.368421052631579,0,12,13,27,30,0.39368421052631586,0,0,0,1,0,0,0.24528301886792453,0,6,11,20,9,0.6475349521707137,0,3,9,16,9,0.6246153846153846,0,8.9,1.4,3.51,1
0,0,4,10,1,0,0.3789473684210527,0,22,25,9,9,0.3052631578947369,1,0,0,1,0,1,0.018867924528301883,0,0,6,7,6,0.6004415011037528,0,0,6,9,6,0.5833333333333334,0,9.4,-0.8,-3.12,2
1,11,1,16,0,0,0.7052631578947368,0,21,26,9,6,0.3894736842105262,0,0,1,1,1,0,0.15094339622641512,0,0,5,8,4,0.5827814569536424,0,0,5,7,4,0.6461538461538461,0,7.6,2.6,0.32,1
3,13,1,16,0,0,0.4736842105263157,0,21,26,5,5,0.576842105263158,0,0,0,1,1,0,0.3584905660377358,0,0,5,5,5,0.7311258278145696,0,0,5,6,5,0.7430769230769231,0,12.7,3.7,-1.7,2
0,3,1,12,1,16,0.6842105263157894,0,22,13,9,9,0.6842105263157894,0,0,0,1,1,0,0.3584905660377358,0,0,7,16,1,0.6357615894039735,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0
0,7,6,13,1,0,0.2315789473684211,0,22,13,0,1,0.20631578947368423,0,0,0,0,1,0,0.037735849056603765,0,0,6,9,4,0.5960264900662252,0,0,6,11,3,0.5474358974358974,0,10.8,1.4,1.74,0
0,11,1,16,0,0,0.5789473684210527,0,0,26,4,6,0.26315789473684204,0,0,0,1,1,0,0.15094339622641512,0,0,5,6,4,0.5562913907284768,0,0,5,6,5,0.6461538461538461,0,9.4,-0.8,-3.12,2
0,11,1,3,1,11,0.4010526315789473,0,21,26,9,7,0.05263157894736836,0,0,0,1,1,0,0.33962264150943394,0,17,18,20,18,0.612214863870493,0,11,13,13,13,0.6254437869822486,0,15.5,2.8,-4.06,2
0,0,1,9,1,0,0.3157894736842104,0,0,0,5,5,0.3526315789473684,0,0,0,1,1,0,0.05660377358490565,0,0,6,13,1,0.7417218543046358,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0
